event,host_city,year,host_country,event_url,section,artist,song,artist_url,image_url,artist_country,country_emoji,running_order,total_points,rank,rank_ordinal,qualified,winner
Luxembourg 1962,Luxembourg,1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,final,De Spelbrekers,Katinka,https://eurovision.tv/participant/de-spelbrekers,,Netherlands,:flag_nl:,8.0,,13.0,13th,False,False
Luxembourg 1962,Luxembourg,1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,final,Conny Froboess,Zwei Kleine Italiener,https://eurovision.tv/participant/conny-froboess,,Germany,:flag_de:,7.0,9.0,6.0,6th,False,False
Luxembourg 1962,Luxembourg,1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,final,Inger Berggren,Sol Och Vår,https://eurovision.tv/participant/inger-berggren,,Sweden,:flag_se:,6.0,4.0,7.0,7th,False,False
Luxembourg 1962,Luxembourg,1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,final,Ellen Winther,Vuggevise,https://eurovision.tv/participant/ellen-winther,,Denmark,:flag_dk:,5.0,2.0,10.0,10th,False,False
Luxembourg 1962,Luxembourg,1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,final,Eleonore Schwarz,Nur In Der Wiener Luft,https://eurovision.tv/participant/eleonore-schwarz,,Austria,:flag_at:,4.0,,13.0,13th,False,False
Luxembourg 1962,Luxembourg,1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,final,Victor Balaguer,Llámame,https://eurovision.tv/participant/victor-balaguer,,Spain,:flag_es:,3.0,,13.0,13th,False,False
Luxembourg 1962,Luxembourg,1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,final,Fud Leclerc,Ton Nom,https://eurovision.tv/participant/fud-leclerc-3,,Belgium,:flag_be:,2.0,,13.0,13th,False,False
Luxembourg 1962,Luxembourg,1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,final,Marion Rung,Tipi-tii,https://eurovision.tv/participant/marion-rung,,Finland,:flag_fi:,1.0,4.0,7.0,7th,False,False
Cannes 1961,Cannes,1961,France,https://eurovision.tv/event/cannes-1961,final,Betty Curtis,Al Di Là,https://eurovision.tv/participant/betty-curtis,,Italy,:flag_it:,16.0,12.0,5.0,5th,False,False
Cannes 1961,Cannes,1961,France,https://eurovision.tv/event/cannes-1961,final,The Allisons,Are You Sure?,https://eurovision.tv/participant/the-allisons,,United Kingdom,:flag_gb:,15.0,24.0,2.0,2nd,False,False
Cannes 1961,Cannes,1961,France,https://eurovision.tv/event/cannes-1961,final,Jean-Claude Pascal,Nous Les Amoureux,https://eurovision.tv/participant/jean-claude-pascal,https://static.eurovision.tv/hb-cgi/images/905b76fd-e844-4afe-84e1-84217245b56d/avatar_small.jpeg,Luxembourg,:flag_lu:,14.0,31.0,1.0,1st,False,True
Cannes 1961,Cannes,1961,France,https://eurovision.tv/event/cannes-1961,final,Dario Campeotto,Angelique,https://eurovision.tv/participant/dario-campeotto,,Denmark,:flag_dk:,13.0,12.0,5.0,5th,False,False
Cannes 1961,Cannes,1961,France,https://eurovision.tv/event/cannes-1961,final,Nora Brockstedt,Sommer I Palma,https://eurovision.tv/participant/nora-brockstedt-1,,Norway,:flag_no:,12.0,10.0,7.0,7th,False,False
Cannes 1961,Cannes,1961,France,https://eurovision.tv/event/cannes-1961,final,Bob Benny,"September, Gouden Roos",https://eurovision.tv/participant/bob-benny-1,,Belgium,:flag_be:,11.0,1.0,15.0,15th,False,False
Cannes 1961,Cannes,1961,France,https://eurovision.tv/event/cannes-1961,final,Franca di Rienzo,Nous Aurons Demain,https://eurovision.tv/participant/franca-di-rienzo,,Switzerland,:flag_ch:,10.0,16.0,3.0,3rd,False,False
Cannes 1961,Cannes,1961,France,https://eurovision.tv/event/cannes-1961,final,Jean-Paul Mauric,Printemps (avril Carillonne),https://eurovision.tv/participant/jean-paul-mauric,,France,:flag_fr:,9.0,13.0,4.0,4th,False,False
Cannes 1961,Cannes,1961,France,https://eurovision.tv/event/cannes-1961,final,Lale Andersen,Einmal Sehen Wir Uns Wieder,https://eurovision.tv/participant/lale-andersen,,Germany,:flag_de:,8.0,3.0,13.0,13th,False,False
Cannes 1961,Cannes,1961,France,https://eurovision.tv/event/cannes-1961,final,Lill-Babs,"April, April",https://eurovision.tv/participant/lill-babs,,Sweden,:flag_se:,7.0,2.0,14.0,14th,False,False
Cannes 1961,Cannes,1961,France,https://eurovision.tv/event/cannes-1961,final,Greetje Kauffeld,Wat Een Dag,https://eurovision.tv/participant/greetje-kauffeld,,Netherlands,:flag_nl:,6.0,6.0,10.0,10th,False,False
Cannes 1961,Cannes,1961,France,https://eurovision.tv/event/cannes-1961,final,Ljiljana Petrovic,Neke Davne Zvezde,https://eurovision.tv/participant/ljiljana-petrovic,,Yugoslavia,:white_circle:,5.0,9.0,8.0,8th,False,False
Cannes 1961,Cannes,1961,France,https://eurovision.tv/event/cannes-1961,final,Laila Kinnunen,Valoa Ikkunassa,https://eurovision.tv/participant/laila-kinnunen,,Finland,:flag_fi:,4.0,6.0,10.0,10th,False,False
Cannes 1961,Cannes,1961,France,https://eurovision.tv/event/cannes-1961,final,Jimmy Makulis,Sehnsucht,https://eurovision.tv/participant/jimmy-makulis,,Austria,:flag_at:,3.0,1.0,15.0,15th,False,False
Cannes 1961,Cannes,1961,France,https://eurovision.tv/event/cannes-1961,final,Colette Deréal,"Allons, Allons Les Enfants",https://eurovision.tv/participant/colette-dereal,,Monaco,:flag_mc:,2.0,6.0,10.0,10th,False,False
Cannes 1961,Cannes,1961,France,https://eurovision.tv/event/cannes-1961,final,Conchita Bautista,Estando Contigo,https://eurovision.tv/participant/conchita-bautista,,Spain,:flag_es:,1.0,8.0,9.0,9th,False,False
London 1960,London,1960,United Kingdom,https://eurovision.tv/event/london-1960,final,Jacqueline Boyer,Tom Pillibi,https://eurovision.tv/participant/jacqueline-boyer,https://static.eurovision.tv/hb-cgi/images/9059e421-ddec-44d3-9e83-01aaf33dfbfa/avatar_small.jpeg,France,:flag_fr:,13.0,32.0,1.0,1st,False,True
London 1960,London,1960,United Kingdom,https://eurovision.tv/event/london-1960,final,Renato Rascel,Romantica,https://eurovision.tv/participant/renato-rascel,,Italy,:flag_it:,12.0,5.0,8.0,8th,False,False
London 1960,London,1960,United Kingdom,https://eurovision.tv/event/london-1960,final,Wyn Hoop,"Bonne Nuit, Ma Chérie!",https://eurovision.tv/participant/wyn-hoop,,Germany,:flag_de:,11.0,11.0,4.0,4th,False,False
London 1960,London,1960,United Kingdom,https://eurovision.tv/event/london-1960,final,Rudi Carrell,Wat Een Geluk,https://eurovision.tv/participant/rudi-carrell,,Netherlands,:flag_nl:,10.0,2.0,12.0,12th,False,False
London 1960,London,1960,United Kingdom,https://eurovision.tv/event/london-1960,final,Anita Traversi,Cielo E Terra,https://eurovision.tv/participant/anita-traversi,,Switzerland,:flag_ch:,9.0,5.0,8.0,8th,False,False
London 1960,London,1960,United Kingdom,https://eurovision.tv/event/london-1960,final,François Deguelt,Ce Soir-là,https://eurovision.tv/participant/francois-deguelt,,Monaco,:flag_mc:,8.0,15.0,3.0,3rd,False,False
London 1960,London,1960,United Kingdom,https://eurovision.tv/event/london-1960,final,Harry Winter,Du Hast Mich So Fasziniert,https://eurovision.tv/participant/harry-winter,,Austria,:flag_at:,7.0,6.0,7.0,7th,False,False
London 1960,London,1960,United Kingdom,https://eurovision.tv/event/london-1960,final,Nora Brockstedt,Voi-voi,https://eurovision.tv/participant/nora-brockstedt,,Norway,:flag_no:,6.0,11.0,4.0,4th,False,False
London 1960,London,1960,United Kingdom,https://eurovision.tv/event/london-1960,final,Fud Leclerc,Mon Amour Pour Toi,https://eurovision.tv/participant/fud-leclerc-2,,Belgium,:flag_be:,5.0,9.0,6.0,6th,False,False
London 1960,London,1960,United Kingdom,https://eurovision.tv/event/london-1960,final,Katy Bødtger,Det Var En Yndig Tid,https://eurovision.tv/participant/katy-boedtger,,Denmark,:flag_dk:,4.0,4.0,10.0,10th,False,False
London 1960,London,1960,United Kingdom,https://eurovision.tv/event/london-1960,final,Camillo Felgen,So Laang We's Du Do Bast,https://eurovision.tv/participant/camillo-felgen,,Luxembourg,:flag_lu:,3.0,1.0,13.0,13th,False,False
London 1960,London,1960,United Kingdom,https://eurovision.tv/event/london-1960,final,Siw Malmkvist,Alla Andra Får Varann,https://eurovision.tv/participant/siw-malmkvist,,Sweden,:flag_se:,2.0,4.0,10.0,10th,False,False
London 1960,London,1960,United Kingdom,https://eurovision.tv/event/london-1960,final,Bryan Johnson,"Looking High, High, High",https://eurovision.tv/participant/bryan-johnson,,United Kingdom,:flag_gb:,1.0,25.0,2.0,2nd,False,False
Cannes 1959,Cannes,1959,France,https://eurovision.tv/event/cannes-1959,final,Bob Benny,Hou Toch Van Mij,https://eurovision.tv/participant/bob-benny,,Belgium,:flag_be:,11.0,9.0,6.0,6th,False,False
Cannes 1959,Cannes,1959,France,https://eurovision.tv/event/cannes-1959,final,Pearl Carr and Teddy Johnson,Sing Little Birdie,https://eurovision.tv/participant/pearl-carr-and-teddy-johnson,,United Kingdom,:flag_gb:,10.0,16.0,2.0,2nd,False,False
Cannes 1959,Cannes,1959,France,https://eurovision.tv/event/cannes-1959,final,Ferry Graf,Der K. Und K. Kalypso Aus Wien,https://eurovision.tv/participant/ferry-graf,,Austria,:flag_at:,9.0,4.0,9.0,9th,False,False
Cannes 1959,Cannes,1959,France,https://eurovision.tv/event/cannes-1959,final,Christa Williams,Irgendwoher,https://eurovision.tv/participant/christa-williams,,Switzerland,:flag_ch:,8.0,14.0,4.0,4th,False,False
Cannes 1959,Cannes,1959,France,https://eurovision.tv/event/cannes-1959,final,Brita Borg,Augustin,https://eurovision.tv/participant/brita-borg,,Sweden,:flag_se:,7.0,4.0,9.0,9th,False,False
Cannes 1959,Cannes,1959,France,https://eurovision.tv/event/cannes-1959,final,Alice and Ellen Kessler,Heut' Woll'n Wir Tanzen Geh'n,https://eurovision.tv/participant/alice-and-ellen-kessler,,Germany,:flag_de:,6.0,5.0,8.0,8th,False,False
Cannes 1959,Cannes,1959,France,https://eurovision.tv/event/cannes-1959,final,Teddy Scholten,Een Beetje,https://eurovision.tv/participant/teddy-scholten,https://static.eurovision.tv/hb-cgi/images/8d917f30-809b-4754-a1da-4a4efce4d61d/avatar_small.jpg,Netherlands,:flag_nl:,5.0,21.0,1.0,1st,False,True
Cannes 1959,Cannes,1959,France,https://eurovision.tv/event/cannes-1959,final,Jacques Pills,Mon Ami Pierrot,https://eurovision.tv/participant/jacques-pills,,Monaco,:flag_mc:,4.0,1.0,11.0,11th,False,False
Cannes 1959,Cannes,1959,France,https://eurovision.tv/event/cannes-1959,final,Jean Philippe,"Oui, Oui, Oui, Oui",https://eurovision.tv/participant/jean-philippe,,France,:flag_fr:,1.0,15.0,3.0,3rd,False,False
Cannes 1959,Cannes,1959,France,https://eurovision.tv/event/cannes-1959,final,Birthe Wilke,Uh-jeg Ville Ønske Jeg Var Dig,https://eurovision.tv/participant/birthe-wilke,,Denmark,:flag_dk:,2.0,12.0,5.0,5th,False,False
Cannes 1959,Cannes,1959,France,https://eurovision.tv/event/cannes-1959,final,Domenico Modugno,Piove,https://eurovision.tv/participant/domenico-modugno-1,,Italy,:flag_it:,3.0,9.0,6.0,6th,False,False
Hilversum 1958,Hilversum,1958,Netherlands,https://eurovision.tv/event/hilversum-1958,final,Fud Leclerc,Ma Petite Chatte,https://eurovision.tv/participant/fud-leclerc,,Belgium,:flag_be:,7.0,8.0,5.0,5th,False,False
Hilversum 1958,Hilversum,1958,Netherlands,https://eurovision.tv/event/hilversum-1958,final,Raquel Rastenni,Jeg Rev Et Blad Ud Af Min Dagbog,https://eurovision.tv/participant/raquel-rastenni,,Denmark,:flag_dk:,6.0,3.0,8.0,8th,False,False
Hilversum 1958,Hilversum,1958,Netherlands,https://eurovision.tv/event/hilversum-1958,final,Alice Babs,Lilla Stjärna,https://eurovision.tv/participant/alice-babs,,Sweden,:flag_se:,5.0,10.0,4.0,4th,False,False
Hilversum 1958,Hilversum,1958,Netherlands,https://eurovision.tv/event/hilversum-1958,final,Solange Berry,Un Grand Amour,https://eurovision.tv/participant/solange-berry,,Luxembourg,:flag_lu:,4.0,1.0,9.0,9th,False,False
Hilversum 1958,Hilversum,1958,Netherlands,https://eurovision.tv/event/hilversum-1958,final,André Claveau,Dors Mon Amour,https://eurovision.tv/participant/andre-claveau,https://static.eurovision.tv/hb-cgi/images/905b2f5f-4b20-4f57-8cbd-71483c348e7d/avatar_small.png,France,:flag_fr:,3.0,27.0,1.0,1st,False,True
Hilversum 1958,Hilversum,1958,Netherlands,https://eurovision.tv/event/hilversum-1958,final,Corry Brokken,Heel De Wereld,https://eurovision.tv/participant/corry-brokken,,Netherlands,:flag_nl:,2.0,1.0,9.0,9th,False,False
Hilversum 1958,Hilversum,1958,Netherlands,https://eurovision.tv/event/hilversum-1958,final,Domenico Modugno,Nel Blu Dipinto Di Blu,https://eurovision.tv/participant/domenico-modugno,,Italy,:flag_it:,1.0,13.0,3.0,3rd,False,False
Hilversum 1958,Hilversum,1958,Netherlands,https://eurovision.tv/event/hilversum-1958,final,Margot Hielscher,Für Zwei Groschen Musik,https://eurovision.tv/participant/margot-hielscher,,Germany,:flag_de:,8.0,5.0,7.0,7th,False,False
Hilversum 1958,Hilversum,1958,Netherlands,https://eurovision.tv/event/hilversum-1958,final,Liane Augustin,Die Ganze Welt Braucht Liebe,https://eurovision.tv/participant/liane-augustin,,Austria,:flag_at:,9.0,8.0,5.0,5th,False,False
Hilversum 1958,Hilversum,1958,Netherlands,https://eurovision.tv/event/hilversum-1958,final,Lys Assia,Giorgio,https://eurovision.tv/participant/lys-assia,https://static.eurovision.tv/hb-cgi/images/8d917c99-f645-4f42-9bb3-caaef69b8ad7/avatar_small.jpg,Switzerland,:flag_ch:,10.0,24.0,2.0,2nd,False,False
Frankfurt 1957,Frankfurt,1957,Germany,https://eurovision.tv/event/frankfurt-1957,final,Lys Assia,L'enfant Que J'étais,https://eurovision.tv/participant/lys-assia-1,,Switzerland,:flag_ch:,10.0,5.0,8.0,8th,False,False
Frankfurt 1957,Frankfurt,1957,Germany,https://eurovision.tv/event/frankfurt-1957,final,Birthe Wilke and Gustav Winckler,Skibet Skal Sejle I Nat,https://eurovision.tv/participant/birthe-wilke-and-gustav-winckler,,Denmark,:flag_dk:,9.0,10.0,3.0,3rd,False,False
Frankfurt 1957,Frankfurt,1957,Germany,https://eurovision.tv/event/frankfurt-1957,final,Paule Desjardins,La Belle Amour,https://eurovision.tv/participant/paule-desjardins,,France,:flag_fr:,8.0,17.0,2.0,2nd,False,False
Frankfurt 1957,Frankfurt,1957,Germany,https://eurovision.tv/event/frankfurt-1957,final,Margot Hielscher,"Telefon, Telefon",https://eurovision.tv/participant/margot-hielscher-1,,Germany,:flag_de:,7.0,8.0,4.0,4th,False,False
Frankfurt 1957,Frankfurt,1957,Germany,https://eurovision.tv/event/frankfurt-1957,final,Corry Brokken,Net Als Toen,https://eurovision.tv/participant/corry-brokken-1,https://static.eurovision.tv/hb-cgi/images/8d917f26-e844-4725-b941-a5c6b04c9f50/avatar_small.jpg,Netherlands,:flag_nl:,6.0,31.0,1.0,1st,False,True
Frankfurt 1957,Frankfurt,1957,Germany,https://eurovision.tv/event/frankfurt-1957,final,Bob Martin,"Wohin, Kleines Pony",https://eurovision.tv/participant/bob-martin,,Austria,:flag_at:,5.0,3.0,10.0,10th,False,False
Frankfurt 1957,Frankfurt,1957,Germany,https://eurovision.tv/event/frankfurt-1957,final,Nunzio Gallo,Corde Della Mia Chitarra,https://eurovision.tv/participant/nunzio-gallo,,Italy,:flag_it:,4.0,7.0,6.0,6th,False,False
Frankfurt 1957,Frankfurt,1957,Germany,https://eurovision.tv/event/frankfurt-1957,final,Patricia Bredin,All,https://eurovision.tv/participant/patricia-bredin,,United Kingdom,:flag_gb:,3.0,6.0,7.0,7th,False,False
Frankfurt 1957,Frankfurt,1957,Germany,https://eurovision.tv/event/frankfurt-1957,final,Danièle Dupré,Tant De Peine,https://eurovision.tv/participant/daniele-dupre,,Luxembourg,:flag_lu:,2.0,8.0,4.0,4th,False,False
Frankfurt 1957,Frankfurt,1957,Germany,https://eurovision.tv/event/frankfurt-1957,final,Bobbejaan Schoepen,Straatdeuntje,https://eurovision.tv/participant/bobbejaan-schoepen,,Belgium,:flag_be:,1.0,5.0,8.0,8th,False,False
Lugano 1956,Lugano,1956,Switzerland,https://eurovision.tv/event/lugano-1956,final,Tonina Torielli,Amami Se Vuoi,https://eurovision.tv/participant/tonina-torielli,,Italy,:flag_it:,14.0,,2.0,2nd,False,False
Lugano 1956,Lugano,1956,Switzerland,https://eurovision.tv/event/lugano-1956,final,Michèle Arnaud,Les Amants De Minuit,https://eurovision.tv/participant/michele-arnaud-1,,Luxembourg,:flag_lu:,13.0,,2.0,2nd,False,False
Lugano 1956,Lugano,1956,Switzerland,https://eurovision.tv/event/lugano-1956,final,Dany Dauberson,Il Est Là,https://eurovision.tv/participant/dany-dauberson,,France,:flag_fr:,12.0,,2.0,2nd,False,False
Lugano 1956,Lugano,1956,Switzerland,https://eurovision.tv/event/lugano-1956,final,Freddy Quinn,So Geht Das Jede Nacht,https://eurovision.tv/participant/freddy-quinn,,Germany,:flag_de:,11.0,,2.0,2nd,False,False
Lugano 1956,Lugano,1956,Switzerland,https://eurovision.tv/event/lugano-1956,final,Mony Marc,Le Plus Beau Jour De Ma Vie,https://eurovision.tv/participant/mony-marc,,Belgium,:flag_be:,10.0,,2.0,2nd,False,False
Lugano 1956,Lugano,1956,Switzerland,https://eurovision.tv/event/lugano-1956,final,Lys Assia,Refrain,https://eurovision.tv/participant/lys-assia-3,https://static.eurovision.tv/hb-cgi/images/8d917c99-f645-4f42-9bb3-caaef69b8ad7/avatar_small.jpg,Switzerland,:flag_ch:,9.0,,1.0,1st,False,True
Lugano 1956,Lugano,1956,Switzerland,https://eurovision.tv/event/lugano-1956,final,Corry Brokken,Voorgoed Voorbij,https://eurovision.tv/participant/corry-brokken-2,,Netherlands,:flag_nl:,8.0,,2.0,2nd,False,False
Lugano 1956,Lugano,1956,Switzerland,https://eurovision.tv/event/lugano-1956,final,Franca Raimondi,Aprite Le Finestre,https://eurovision.tv/participant/franca-raimondi,,Italy,:flag_it:,7.0,,2.0,2nd,False,False
Lugano 1956,Lugano,1956,Switzerland,https://eurovision.tv/event/lugano-1956,final,Michèle Arnaud,Ne Crois Pas,https://eurovision.tv/participant/michele-arnaud,,Luxembourg,:flag_lu:,6.0,,2.0,2nd,False,False
Lugano 1956,Lugano,1956,Switzerland,https://eurovision.tv/event/lugano-1956,final,Mathé Altéry,Le Temps Perdu,https://eurovision.tv/participant/mathe-altery,,France,:flag_fr:,5.0,,2.0,2nd,False,False
Lugano 1956,Lugano,1956,Switzerland,https://eurovision.tv/event/lugano-1956,final,Walter Andreas Schwarz,Im Wartesaal Zum Großen Glück,https://eurovision.tv/participant/walter-andreas-schwarz,,Germany,:flag_de:,4.0,,2.0,2nd,False,False
Lugano 1956,Lugano,1956,Switzerland,https://eurovision.tv/event/lugano-1956,final,Fud Leclerc,Messieurs Les Noyés De La Seine,https://eurovision.tv/participant/fud-leclerc-1,,Belgium,:flag_be:,3.0,,2.0,2nd,False,False
Lugano 1956,Lugano,1956,Switzerland,https://eurovision.tv/event/lugano-1956,final,Lys Assia,Das Alte Karussell,https://eurovision.tv/participant/lys-assia-2,,Switzerland,:flag_ch:,2.0,,2.0,2nd,False,False
Lugano 1956,Lugano,1956,Switzerland,https://eurovision.tv/event/lugano-1956,final,Jetty Paerl,De Vogels Van Holland,https://eurovision.tv/participant/jetty-paerl,,Netherlands,:flag_nl:,1.0,,2.0,2nd,False,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,first-semi-final,TuralTuranX,Tell Me More,https://eurovision.tv/participant/turalturanx-23,,Azerbaijan,:flag_az:,1.0,43.0,13.0,13th,False,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,first-semi-final,Vesna,My Sister's Crown,https://eurovision.tv/participant/vesna-23,,Czechia,:flag_cz:,2.0,113.0,4.0,4th,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,first-semi-final,Luke Black,Samo mi se spava,https://eurovision.tv/participant/luke-black-23,,Serbia,:flag_rs:,3.0,37.0,10.0,10th,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,first-semi-final,Mimicat,Ai coração,https://eurovision.tv/participant/mimicat-23,,Portugal,:flag_pt:,4.0,117.0,5.0,5th,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,first-semi-final,Sudden Lights,Aijā,https://eurovision.tv/participant/sudden-lights-23,,Latvia,:flag_lv:,5.0,30.0,14.0,14th,False,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,first-semi-final,Wild Youth,We Are One,https://eurovision.tv/participant/wild-youth-23,,Ireland,:flag_ie:,6.0,37.0,11.0,11th,False,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,first-semi-final,Let 3,Mama ŠČ!,https://eurovision.tv/participant/let-3-23,,Croatia,:flag_hr:,7.0,76.0,8.0,8th,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,first-semi-final,The Busker,Dance (Our Own Party),https://eurovision.tv/participant/the-busker-23,,Malta,:flag_mt:,8.0,66.0,9.0,9th,False,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,first-semi-final,Noa Kirel,Unicorn,https://eurovision.tv/participant/noa-kirel-23,,Israel,:flag_il:,9.0,127.0,3.0,3rd,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,first-semi-final,Pasha Parfeni,Soarele și luna,https://eurovision.tv/participant/pasha-parfeni-23,,Moldova,:flag_md:,10.0,110.0,6.0,6th,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,first-semi-final,Subwoolfer,Give That Wolf A Banana,https://eurovision.tv/participant/subwoolfer-23,,Norway,:flag_no:,11.0,102.0,7.0,7th,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,first-semi-final,Loreen,Tattoo,https://eurovision.tv/participant/loreen-23,,Sweden,:flag_se:,12.0,135.0,2.0,2nd,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,first-semi-final,Remo Forrer,Watergun,https://eurovision.tv/participant/remo-forrer-23,,Switzerland,:flag_ch:,13.0,119.0,5.0,5th,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,first-semi-final,Mia Nicolai and Dion Cooper,Burning Daylight,https://eurovision.tv/participant/mia-nicolai-and-dion-cooper-23,,Netherlands,:flag_nl:,14.0,26.0,15.0,15th,False,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,first-semi-final,Käärijä,Cha Cha Cha,https://eurovision.tv/participant/kaarija-23,,Finland,:flag_fi:,15.0,177.0,1.0,1st,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,second-semi-final,Albina and Familja Kelmendi,Duje,https://eurovision.tv/participant/albina-and-familja-kelmendi-23,,Albania,:flag_al:,1.0,166.0,2.0,2nd,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,second-semi-final,Theodor Andrei,D.G.T. (Off and On),https://eurovision.tv/participant/theodor-andrei-23,,Romania,:flag_ro:,2.0,36.0,14.0,14th,False,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,second-semi-final,Victor Vernicos,What They Say,https://eurovision.tv/participant/victor-vernicos-23,,Greece,:flag_gr:,3.0,14.0,16.0,16th,False,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,second-semi-final,Reiley,Breaking My Heart,https://eurovision.tv/participant/reiley-23,,Denmark,:flag_dk:,4.0,32.0,15.0,15th,False,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,second-semi-final,Gustaph,Because of You,https://eurovision.tv/participant/gustaph-23,,Belgium,:flag_be:,5.0,90.0,8.0,8th,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,second-semi-final,Brunette,Future Lover,https://eurovision.tv/participant/brunette-23,,Armenia,:flag_am:,6.0,131.0,4.0,4th,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,second-semi-final,Diljá,Power,https://eurovision.tv/participant/dilja-23,,Iceland,:flag_is:,7.0,21.0,15.0,15th,False,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,second-semi-final,Monika Linkytė,Stay,https://eurovision.tv/participant/monika-linkytė-23,,Lithuania,:flag_lt:,8.0,96.0,7.0,7th,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,second-semi-final,Blanka,Solo,https://eurovision.tv/participant/blanka-23,,Poland,:flag_pl:,9.0,110.0,5.0,5th,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,second-semi-final,Iru,Echo,https://eurovision.tv/participant/iru-23,,Georgia,:flag_ge:,10.0,18.0,16.0,16th,False,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,second-semi-final,Joker Out,Carpe Diem,https://eurovision.tv/participant/joker-out-23,,Slovenia,:flag_si:,11.0,112.0,6.0,6th,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,second-semi-final,Andrew Lambrou,Break a Broken Heart,https://eurovision.tv/participant/andrew-lambrou-23,,Cyprus,:flag_cy:,12.0,154.0,3.0,3rd,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,second-semi-final,Piqued Jacks,Like an Animal,https://eurovision.tv/participant/piqued-jacks-23,,San Marino,:flag_sm:,13.0,12.0,15.0,15th,False,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,second-semi-final,Alika,Bridges,https://eurovision.tv/participant/alika-23,,Estonia,:flag_ee:,14.0,74.0,10.0,10th,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,second-semi-final,Teya and Salena,Who the Hell Is Edgar?,https://eurovision.tv/participant/teya-and-salena-23,,Austria,:flag_at:,15.0,177.0,1.0,1st,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,second-semi-final,Voyager,Promise,https://eurovision.tv/participant/voyager-23,,Australia,:flag_au:,16.0,148.0,9.0,9th,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,grand-final,Teya and Salena,Who the Hell Is Edgar?,https://eurovision.tv/participant/teya-and-salena-23,,Austria,:flag_at:,1.0,120.0,15.0,15th,True,False
Liverpool 2023,Liverpool,2023,United Kingdom,https://eurovision.tv/event/liverpool-2023,grand-final,Mimicat,Ai coração,https://eurovision.tv/participant/mimicat-23,,Portugal,:flag_pt:,2.0,64.0,23.0,23rd,True,False
